"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 153055, 0, "           ", "P", 1.000E+0, 1.000, 101, 1.000E+0, 1.000, 166, 1.000E+0, 1.000, 215, 1.000E+0, 1.000, 325, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 153139, 0, "           ", "R", 1.000E+0, 1.000, 11033854, 1.000E+0, 1.000, 10919527, 1.000E+0, 1.000, 10795000, 1.000E+0, 1.000, 10792377, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153225, 5108, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 176300, 0.000E+0, 0.000, 193555, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153312, 7998, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 49522, 0.000E+0, 0.000, 74986, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153400, 348, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 53189, 0.000E+0, 0.000, 52785, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153450, 6038, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 95446, 0.000E+0, 0.000, 109165, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153539, 6733, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 86861, 0.000E+0, 0.000, 108172, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153629, 1111, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 55929, 0.000E+0, 0.000, 63209, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153719, 1117, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 61978, 0.000E+0, 0.000, 56666, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153810, 30324, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 56546, 0.000E+0, 0.000, 60964, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153901, 31062, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 57661, 0.000E+0, 0.000, 56793, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153952, 30579, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 47036, 0.000E+0, 0.000, 49861, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 154042, 0, "           ", "P", 1.000E+0, 1.000, 213, 1.000E+0, 1.000, 91, 1.000E+0, 1.000, 242, 1.000E+0, 1.000, 258, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 154125, 0, "           ", "R", 1.000E+0, 1.000, 11049600, 1.000E+0, 1.000, 11028987, 1.000E+0, 1.000, 10704988, 1.000E+0, 1.000, 10793915, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154211, 1488, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 49271, 0.000E+0, 0.000, 58501, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154258, 11435, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 37961, 0.000E+0, 0.000, 44069, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154346, 1343, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 59941, 0.000E+0, 0.000, 69007, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154435, 10020, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 40896, 0.000E+0, 0.000, 43685, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154525, 30239, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 53374, 0.000E+0, 0.000, 55568, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154615, 2310, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 43626, 0.000E+0, 0.000, 52809, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154705, 1106, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 69925, 0.000E+0, 0.000, 63128, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154756, 1999, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 69509, 0.000E+0, 0.000, 82366, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154847, 2025, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 48455, 0.000E+0, 0.000, 60881, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 154938, 509, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 49428, 0.000E+0, 0.000, 53651, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 155027, 0, "           ", "P", 1.000E+0, 1.000, 78, 1.000E+0, 1.000, 87, 1.000E+0, 1.000, 209, 1.000E+0, 1.000, 214, "pC"
"M6600", 1, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20060327, 155111, 0, "           ", "R", 1.000E+0, 1.000, 11014977, 1.000E+0, 1.000, 10910884, 1.000E+0, 1.000, 10803740, 1.000E+0, 1.000, 10762269, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155157, 384, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 575025, 0.000E+0, 0.000, 586762, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155243, 3162, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 52058, 0.000E+0, 0.000, 87612, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155332, 30034, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 45487, 0.000E+0, 0.000, 51940, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155422, 30152, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 44703, 0.000E+0, 0.000, 56466, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155511, 30137, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 48868, 0.000E+0, 0.000, 59197, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155602, 11391, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 44528, 0.000E+0, 0.000, 58670, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 155652, 11393, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 43550, 0.000E+0, 0.000, 47675, 1.000E+0, 1.000, 0, "pC"
